temperature,ph,turbidity,tds,light,timestamp,risk_score,risk_level
25.63,6.0,25.55,599.56,2422.02,2026-03-29 03:39:57.202,30,Safe
25.74,6.0,25.82,598.82,2736.74,2026-03-29 03:42:57.202,30,Safe
25.64,6.0,28.86,598.78,1766.4,2026-03-29 03:45:57.202,30,Safe
25.66,6.0,25.96,599.82,1805.81,2026-03-29 03:48:57.202,30,Safe
25.75,6.0,27.59,599.64,2253.73,2026-03-29 03:51:57.202,30,Safe
25.77,6.01,24.83,600.56,1469.85,2026-03-29 03:54:57.202,30,Safe
25.78,6.0,24.04,601.26,2553.21,2026-03-29 03:57:57.202,30,Safe
25.78,6.0,29.21,601.08,1948.15,2026-03-29 04:00:57.202,30,Safe
25.82,6.0,25.93,601.66,1948.15,2026-03-29 04:03:57.202,30,Safe
25.71,6.02,26.17,602.01,1858.15,2026-03-29 04:06:57.202,30,Safe
25.7,6.03,26.09,601.98,2663.29,2026-03-29 04:09:57.202,30,Safe
25.83,6.04,28.12,601.66,2422.83,2026-03-29 04:12:57.202,30,Safe
25.8,6.0,23.14,602.64,2917.95,2026-03-29 04:15:57.202,30,Safe
25.89,6.0,26.6,604.25,2051.61,2026-03-29 04:18:57.202,30,Safe
25.77,6.0,25.58,603.58,2382.35,2026-03-29 04:21:57.202,30,Safe
25.7,6.01,27.81,604.85,2645.2,2026-03-29 04:24:57.202,30,Safe
25.72,6.01,26.86,606.0,1853.9,2026-03-29 04:27:57.202,30,Safe
25.74,6.01,26.93,606.56,2686.61,2026-03-29 04:30:57.202,30,Safe
25.8,6.01,23.91,607.75,2317.55,2026-03-29 04:33:57.202,30,Safe
25.8,6.0,26.51,607.32,2954.41,2026-03-29 04:36:57.202,30,Safe
25.9,6.0,23.43,607.73,1841.33,2026-03-29 04:39:57.202,30,Safe
25.81,6.0,25.67,608.96,2783.24,2026-03-29 04:42:57.202,30,Safe
25.86,6.0,29.01,608.33,1766.19,2026-03-29 04:45:57.202,30,Safe
25.9,6.0,27.29,609.59,2541.11,2026-03-29 04:48:57.202,30,Safe
26.0,6.0,26.89,609.67,1792.1,2026-03-29 04:51:57.202,30,Safe
25.93,6.0,25.53,609.52,1945.35,2026-03-29 04:54:57.202,30,Safe
25.96,6.0,24.36,609.82,2583.84,2026-03-29 04:57:57.202,30,Safe
25.97,6.0,25.53,610.46,2704.12,2026-03-29 05:00:57.202,30,Safe
25.87,6.0,28.09,611.5,1869.33,2026-03-29 05:03:57.202,30,Safe
25.88,6.0,27.92,611.81,2050.18,2026-03-29 05:06:57.202,30,Safe
25.94,6.0,24.68,611.33,1375.27,2026-03-29 05:09:57.202,30,Safe
25.93,6.02,27.81,610.93,2659.29,2026-03-29 05:12:57.202,30,Safe
25.91,6.02,26.07,611.86,2512.6,2026-03-29 05:15:57.202,30,Safe
25.98,6.02,25.9,612.1,2652.77,2026-03-29 05:18:57.202,30,Safe
25.98,6.0,25.05,613.23,2676.19,2026-03-29 05:21:57.202,30,Safe
25.76,6.0,27.03,613.92,1842.49,2026-03-29 05:24:57.202,30,Safe
25.79,6.0,23.07,614.83,2875.52,2026-03-29 05:27:57.202,30,Safe
25.86,6.0,22.94,615.44,2336.09,2026-03-29 05:30:57.202,30,Safe
25.89,6.0,26.26,615.43,2301.87,2026-03-29 05:33:57.202,30,Safe
26.01,6.0,25.91,615.46,2485.02,2026-03-29 05:36:57.202,30,Safe
26.0,6.0,23.3,615.61,2145.94,2026-03-29 05:39:57.202,30,Safe
25.99,6.0,26.44,615.5,2409.63,2026-03-29 05:42:57.202,30,Safe
25.97,6.0,24.39,614.42,1312.05,2026-03-29 05:45:57.202,30,Safe
26.05,6.0,26.63,614.14,2292.7,2026-03-29 05:48:57.202,30,Safe
26.0,6.0,25.21,614.69,2862.49,2026-03-29 05:51:57.202,30,Safe
25.9,6.01,23.18,614.32,2118.62,2026-03-29 05:54:57.202,30,Safe
25.89,6.01,22.83,614.48,1642.89,2026-03-29 05:57:57.202,30,Safe
25.83,6.04,28.59,615.38,2566.88,2026-03-29 06:00:57.202,30,Safe
25.92,6.05,27.22,615.38,2308.87,2026-03-29 06:03:57.202,30,Safe
25.9,6.05,27.09,615.58,2375.82,2026-03-29 06:06:57.202,30,Safe
25.87,6.05,27.46,615.76,2598.05,2026-03-29 06:09:57.202,30,Safe
25.97,6.05,26.91,616.98,2184.2,2026-03-29 06:12:57.202,30,Safe
26.05,6.06,26.34,617.85,2172.64,2026-03-29 06:15:57.202,30,Safe
25.87,6.05,24.15,618.41,2083.11,2026-03-29 06:18:57.202,30,Safe
25.89,6.03,25.16,619.35,2259.84,2026-03-29 06:21:57.202,30,Safe
25.84,6.01,26.08,618.9,2919.4,2026-03-29 06:24:57.202,30,Safe
25.83,6.0,23.93,619.51,2483.47,2026-03-29 06:27:57.202,30,Safe
25.89,6.01,22.5,618.79,1952.86,2026-03-29 06:30:57.202,30,Safe
25.93,6.02,25.24,620.35,2424.55,2026-03-29 06:33:57.202,30,Safe
25.94,6.02,23.64,620.85,2609.96,2026-03-29 06:36:57.202,30,Safe
26.02,6.03,23.97,621.01,2407.49,2026-03-29 06:39:57.202,30,Safe
25.87,6.0,26.63,622.44,3106.91,2026-03-29 06:42:57.202,30,Safe
25.86,6.0,22.3,621.76,2224.29,2026-03-29 06:45:57.202,30,Safe
25.85,6.0,24.42,620.83,2494.88,2026-03-29 06:48:57.202,30,Safe
25.95,6.0,23.95,621.7,2450.88,2026-03-29 06:51:57.202,30,Safe
25.99,6.01,25.12,622.46,1957.44,2026-03-29 06:54:57.202,30,Safe
25.96,6.01,22.38,623.24,2776.86,2026-03-29 06:57:57.202,30,Safe
25.91,6.01,26.95,622.99,2729.14,2026-03-29 07:00:57.202,30,Safe
25.98,6.04,27.36,622.25,1318.83,2026-03-29 07:03:57.202,30,Safe
25.95,6.05,22.58,623.18,1228.18,2026-03-29 07:06:57.202,30,Safe
25.91,6.05,23.38,623.5,1803.87,2026-03-29 07:09:57.202,30,Safe
25.85,6.07,22.7,623.3,2309.05,2026-03-29 07:12:57.202,30,Safe
25.85,6.08,23.99,622.08,2847.09,2026-03-29 07:15:57.202,30,Safe
25.89,6.09,22.01,621.95,2162.26,2026-03-29 07:18:57.202,30,Safe
25.94,6.1,23.63,621.92,2598.96,2026-03-29 07:21:57.202,30,Safe
25.95,6.09,22.67,622.88,2656.47,2026-03-29 07:24:57.202,30,Safe
25.94,6.08,22.77,623.88,2661.46,2026-03-29 07:27:57.202,30,Safe
25.88,6.05,28.31,623.48,1855.88,2026-03-29 07:30:57.202,30,Safe
25.98,6.06,23.6,623.24,2866.41,2026-03-29 07:33:57.202,30,Safe
26.01,6.03,24.99,623.58,2378.78,2026-03-29 07:36:57.202,30,Safe
25.95,6.05,23.19,622.63,1779.24,2026-03-29 07:39:57.202,30,Safe
25.91,6.03,23.56,624.27,2593.1,2026-03-29 07:42:57.202,30,Safe
25.98,6.02,22.79,623.93,1925.99,2026-03-29 07:45:57.202,30,Safe
26.02,6.03,22.33,624.22,2615.48,2026-03-29 07:48:57.202,30,Safe
26.05,6.05,24.13,625.79,2073.51,2026-03-29 07:51:57.202,30,Safe
25.93,6.08,21.31,625.88,2029.62,2026-03-29 07:54:57.202,30,Safe
25.95,6.08,21.99,625.52,1871.49,2026-03-29 07:57:57.202,30,Safe
25.86,6.08,23.46,625.53,1871.49,2026-03-29 08:00:57.202,30,Safe
25.81,6.07,23.49,624.9,2156.33,2026-03-29 08:03:57.202,30,Safe
25.9,6.1,22.88,624.62,1778.99,2026-03-29 08:06:57.202,30,Safe
25.88,6.11,24.38,625.85,1863.63,2026-03-29 08:09:57.202,30,Safe
25.93,6.1,23.07,625.56,1776.1,2026-03-29 08:12:57.202,30,Safe
25.92,6.11,23.99,625.83,1736.47,2026-03-29 08:15:57.202,30,Safe
25.9,6.11,23.98,627.1,1976.66,2026-03-29 08:18:57.202,30,Safe
25.91,6.11,25.76,627.19,1694.59,2026-03-29 08:21:57.202,30,Safe
25.96,6.12,23.97,626.87,1976.57,2026-03-29 08:24:57.202,30,Safe
25.86,6.14,23.29,626.48,1295.78,2026-03-29 08:27:57.202,30,Safe
25.9,6.18,25.38,626.09,1742.26,2026-03-29 08:30:57.202,30,Safe
25.95,6.17,21.69,627.31,2580.54,2026-03-29 08:33:57.202,30,Safe
25.92,6.18,23.76,627.67,2752.81,2026-03-29 08:36:57.202,30,Safe
25.86,6.16,21.79,627.73,1900.15,2026-03-29 08:39:57.202,30,Safe
25.89,6.15,21.85,628.87,1530.47,2026-03-29 08:42:57.202,30,Safe
25.96,6.17,20.59,627.54,1545.5,2026-03-29 08:45:57.202,30,Safe
25.95,6.14,23.3,627.36,1745.92,2026-03-29 08:48:57.202,30,Safe
25.82,6.13,22.65,626.59,2898.6,2026-03-29 08:51:57.202,30,Safe
25.85,6.1,25.1,625.96,3019.62,2026-03-29 08:54:57.202,30,Safe
25.99,6.11,24.29,625.06,1455.6,2026-03-29 08:57:57.202,30,Safe
25.92,6.11,22.49,626.28,2957.27,2026-03-29 09:00:57.202,30,Safe
25.93,6.11,22.17,625.86,2738.27,2026-03-29 09:03:57.202,30,Safe
26.04,6.12,22.68,624.72,3223.54,2026-03-29 09:06:57.202,30,Safe
26.09,6.11,24.63,624.28,2999.92,2026-03-29 09:09:57.202,30,Safe
26.02,6.1,21.63,624.61,1905.69,2026-03-29 09:12:57.202,30,Safe
26.0,6.1,22.35,625.86,2942.09,2026-03-29 09:15:57.202,30,Safe
25.98,6.08,23.73,624.78,2995.33,2026-03-29 09:18:57.202,30,Safe
25.92,6.07,19.55,625.57,2151.47,2026-03-29 09:21:57.202,15,Safe
25.92,6.06,20.35,626.05,2662.15,2026-03-29 09:24:57.202,30,Safe
25.87,6.08,19.52,625.82,1781.18,2026-03-29 09:27:57.202,15,Safe
25.87,6.06,19.1,625.14,2434.5,2026-03-29 09:30:57.202,15,Safe
25.89,6.06,23.16,625.8,1595.92,2026-03-29 09:33:57.202,30,Safe
25.91,6.05,20.71,626.31,1822.82,2026-03-29 09:36:57.202,30,Safe
25.8,6.05,24.63,626.25,2502.7,2026-03-29 09:39:57.202,30,Safe
25.87,6.04,20.87,627.91,1602.15,2026-03-29 09:42:57.202,30,Safe
25.9,6.04,22.49,627.56,1544.08,2026-03-29 09:45:57.202,30,Safe
25.93,6.03,21.95,627.35,2072.53,2026-03-29 09:48:57.202,30,Safe
25.91,6.03,26.53,629.89,2755.83,2026-03-29 09:51:57.202,30,Safe
25.88,6.04,22.36,629.57,2424.43,2026-03-29 09:54:57.202,30,Safe
25.93,6.04,19.63,628.22,2743.95,2026-03-29 09:57:57.202,15,Safe
25.95,6.02,23.12,628.69,3111.65,2026-03-29 10:00:57.202,30,Safe
25.94,6.01,22.32,626.24,1814.12,2026-03-29 10:03:57.202,30,Safe
25.94,6.04,23.98,626.21,1461.27,2026-03-29 10:06:57.202,30,Safe
25.92,6.01,21.31,626.62,1373.45,2026-03-29 10:09:57.202,30,Safe
25.91,6.0,22.03,627.05,2853.51,2026-03-29 10:12:57.202,30,Safe
26.03,6.02,23.34,625.55,1595.77,2026-03-29 10:15:57.202,30,Safe
26.02,6.01,22.14,624.52,3121.05,2026-03-29 10:18:57.202,30,Safe
25.97,6.01,20.73,624.46,2377.68,2026-03-29 10:21:57.202,30,Safe
26.0,6.0,22.21,623.75,2074.17,2026-03-29 10:24:57.202,30,Safe
25.96,6.0,24.72,624.75,1478.46,2026-03-29 10:27:57.202,30,Safe
25.95,6.0,19.98,624.01,1855.89,2026-03-29 10:30:57.202,15,Safe
26.07,6.01,20.21,624.81,2660.91,2026-03-29 10:33:57.202,30,Safe
26.05,6.0,21.54,624.59,2207.03,2026-03-29 10:36:57.202,30,Safe
25.96,6.0,20.72,626.07,1869.28,2026-03-29 10:39:57.202,30,Safe
25.85,6.0,19.4,624.9,2184.95,2026-03-29 10:42:57.202,15,Safe
25.89,6.0,20.88,625.01,3014.05,2026-03-29 10:45:57.202,30,Safe
25.93,6.01,23.39,625.12,2159.93,2026-03-29 10:48:57.202,30,Safe
25.95,6.01,20.61,625.69,2016.18,2026-03-29 10:51:57.202,30,Safe
26.0,6.03,22.86,625.73,3159.02,2026-03-29 10:54:57.202,30,Safe
26.01,6.03,23.81,626.49,1713.31,2026-03-29 10:57:57.202,30,Safe
26.0,6.05,19.7,625.95,2936.12,2026-03-29 11:00:57.202,15,Safe
25.96,6.06,20.05,625.59,2490.8,2026-03-29 11:03:57.202,30,Safe
25.88,6.05,17.42,625.89,1854.84,2026-03-29 11:06:57.202,15,Safe
25.98,6.03,19.61,625.68,2781.76,2026-03-29 11:09:57.202,15,Safe
25.91,6.04,19.23,626.8,2092.41,2026-03-29 11:12:57.202,15,Safe
25.95,6.05,20.27,626.83,1711.49,2026-03-29 11:15:57.202,30,Safe
25.97,6.05,22.0,627.3,1471.59,2026-03-29 11:18:57.202,30,Safe
25.92,6.06,18.91,627.61,2695.95,2026-03-29 11:21:57.202,15,Safe
25.93,6.09,20.62,627.1,2379.58,2026-03-29 11:24:57.202,30,Safe
25.95,6.09,19.74,628.09,1832.38,2026-03-29 11:27:57.202,15,Safe
25.91,6.1,22.93,627.49,1832.38,2026-03-29 11:30:57.202,30,Safe
25.79,6.11,21.85,628.3,1334.95,2026-03-29 11:33:57.202,30,Safe
25.78,6.12,21.1,627.58,2013.65,2026-03-29 11:36:57.202,30,Safe
25.72,6.13,20.72,627.57,2321.0,2026-03-29 11:39:57.202,30,Safe
25.74,6.12,21.72,628.0,2291.94,2026-03-29 11:42:57.202,30,Safe
25.72,6.12,21.07,628.89,2254.48,2026-03-29 11:45:57.202,30,Safe
25.69,6.13,19.52,627.91,2371.56,2026-03-29 11:48:57.202,15,Safe
25.67,6.13,20.53,628.54,1380.3,2026-03-29 11:51:57.202,30,Safe
25.67,6.15,21.94,628.85,1840.21,2026-03-29 11:54:57.202,30,Safe
25.67,6.16,23.51,629.23,1576.27,2026-03-29 11:57:57.202,30,Safe
25.62,6.18,19.97,629.51,1664.32,2026-03-29 12:00:57.202,15,Safe
25.75,6.16,20.21,629.63,2008.77,2026-03-29 12:03:57.202,30,Safe
25.59,6.17,22.25,629.54,2138.73,2026-03-29 12:06:57.202,30,Safe
25.73,6.17,19.44,629.68,1333.79,2026-03-29 12:09:57.202,15,Safe
25.62,6.21,17.97,630.13,1655.75,2026-03-29 12:12:57.202,15,Safe
25.68,6.21,21.12,630.22,1260.64,2026-03-29 12:15:57.202,30,Safe
25.66,6.22,17.7,630.05,1626.3,2026-03-29 12:18:57.202,15,Safe
25.71,6.2,19.12,630.34,1187.47,2026-03-29 12:21:57.202,15,Safe
25.75,6.2,21.63,629.83,1855.35,2026-03-29 12:24:57.202,30,Safe
25.75,6.21,21.18,629.15,1999.39,2026-03-29 12:27:57.202,30,Safe
25.66,6.22,28.46,633.0,118.62,2026-03-29 12:30:57.202,30,Safe
25.58,6.18,29.18,638.95,157.73,2026-03-29 12:33:57.202,30,Safe
25.65,6.13,33.47,642.44,162.71,2026-03-29 12:36:57.202,45,Moderate
25.61,6.14,30.52,644.98,83.15,2026-03-29 12:39:57.202,45,Moderate
25.71,6.14,34.96,648.14,99.89,2026-03-29 12:42:57.202,45,Moderate
25.76,6.15,32.54,651.73,153.43,2026-03-29 12:45:57.202,45,Moderate
25.84,6.13,34.58,654.86,136.76,2026-03-29 12:48:57.202,45,Moderate
25.75,6.12,32.73,658.67,130.22,2026-03-29 12:51:57.202,45,Moderate
25.64,6.09,31.32,663.32,82.13,2026-03-29 12:54:57.202,45,Moderate
25.76,6.09,35.89,668.36,103.2,2026-03-29 12:57:57.202,45,Moderate
25.71,6.08,34.93,671.39,84.56,2026-03-29 13:00:57.202,45,Moderate
25.69,6.08,27.43,671.04,137.74,2026-03-29 13:03:57.202,30,Safe
25.75,6.07,26.89,672.18,71.44,2026-03-29 13:06:57.202,30,Safe
25.87,6.07,28.4,672.03,108.85,2026-03-29 13:09:57.202,30,Safe
25.91,6.05,25.21,672.74,175.63,2026-03-29 13:12:57.202,30,Safe
25.76,6.07,25.92,671.7,87.89,2026-03-29 13:15:57.202,30,Safe
25.77,6.06,24.75,673.14,105.31,2026-03-29 13:18:57.202,30,Safe
25.61,6.06,26.12,675.18,52.4,2026-03-29 13:21:57.202,30,Safe
25.56,6.07,25.35,675.91,47.34,2026-03-29 13:24:57.202,30,Safe
25.64,6.1,26.86,676.62,173.58,2026-03-29 13:27:57.202,30,Safe
25.59,6.07,27.78,676.58,1.34,2026-03-29 13:30:57.202,30,Safe
25.74,6.05,26.12,677.94,15.41,2026-03-29 13:33:57.202,30,Safe
25.68,6.07,27.07,678.53,200.1,2026-03-29 13:36:57.202,30,Safe
25.65,6.07,28.38,678.51,9.61,2026-03-29 13:39:57.202,30,Safe
25.68,6.06,27.48,678.63,19.86,2026-03-29 13:42:57.202,30,Safe
25.68,6.04,25.73,679.42,11.65,2026-03-29 13:45:57.202,30,Safe
25.7,6.03,25.76,679.37,13.13,2026-03-29 13:48:57.202,30,Safe
25.69,6.01,26.77,680.45,7.45,2026-03-29 13:51:57.202,30,Safe
25.67,6.0,27.16,679.49,16.44,2026-03-29 13:54:57.202,30,Safe
25.68,6.0,27.16,679.79,137.13,2026-03-29 13:57:57.202,30,Safe
25.55,6.0,28.6,679.62,7.68,2026-03-29 14:00:57.202,30,Safe
25.54,6.03,26.82,678.58,1.96,2026-03-29 14:03:57.202,30,Safe
25.57,6.04,28.65,678.41,18.69,2026-03-29 14:06:57.202,30,Safe
25.71,6.04,27.88,679.46,250.69,2026-03-29 14:09:57.202,30,Safe
25.62,6.04,27.84,679.55,139.78,2026-03-29 14:12:57.202,30,Safe
25.64,6.04,23.28,680.1,275.4,2026-03-29 14:15:57.202,30,Safe
25.67,6.03,26.57,680.02,11.82,2026-03-29 14:18:57.202,30,Safe
25.7,6.01,23.96,679.37,17.8,2026-03-29 14:21:57.202,30,Safe
25.74,6.02,23.7,679.68,15.62,2026-03-29 14:24:57.202,30,Safe
25.76,6.01,26.64,679.59,16.63,2026-03-29 14:27:57.202,30,Safe
25.71,6.0,25.61,678.93,4.74,2026-03-29 14:30:57.202,30,Safe
25.66,6.0,27.89,678.18,216.25,2026-03-29 14:33:57.202,30,Safe
25.68,6.0,25.68,677.82,13.45,2026-03-29 14:36:57.202,30,Safe
25.64,6.01,23.92,676.78,14.75,2026-03-29 14:39:57.202,30,Safe
25.67,6.0,26.05,676.29,1.32,2026-03-29 14:42:57.202,30,Safe
25.64,6.01,23.36,677.0,9.12,2026-03-29 14:45:57.202,30,Safe
25.74,6.01,26.07,676.73,95.36,2026-03-29 14:48:57.202,30,Safe
25.68,6.02,26.81,677.31,183.69,2026-03-29 14:51:57.202,30,Safe
25.61,6.02,27.39,678.45,1.86,2026-03-29 14:54:57.202,30,Safe
25.58,6.0,27.83,676.81,16.68,2026-03-29 14:57:57.202,30,Safe
25.72,6.0,26.67,677.99,12.36,2026-03-29 15:00:57.202,30,Safe
25.59,6.02,24.75,678.72,13.61,2026-03-29 15:03:57.202,30,Safe
25.63,6.04,24.45,677.82,13.85,2026-03-29 15:06:57.202,30,Safe
25.69,6.01,26.06,677.01,6.4,2026-03-29 15:09:57.202,30,Safe
25.74,6.0,25.91,676.25,5.52,2026-03-29 15:12:57.202,30,Safe
25.69,6.0,27.68,676.27,16.77,2026-03-29 15:15:57.202,30,Safe
25.61,6.01,26.97,676.49,4.88,2026-03-29 15:18:57.202,30,Safe
25.68,6.0,25.71,677.15,150.62,2026-03-29 15:21:57.202,30,Safe
25.65,6.03,25.2,677.48,164.12,2026-03-29 15:24:57.202,30,Safe
25.61,6.03,23.52,677.28,0.71,2026-03-29 15:27:57.202,30,Safe
25.59,6.01,26.56,679.09,18.81,2026-03-29 15:30:57.202,30,Safe
25.61,6.01,22.94,678.54,10.03,2026-03-29 15:33:57.202,30,Safe
25.59,6.02,27.82,678.75,15.62,2026-03-29 15:36:57.202,30,Safe
25.59,6.03,24.13,678.3,15.07,2026-03-29 15:39:57.202,30,Safe
25.65,6.02,24.84,676.93,1.67,2026-03-29 15:42:57.202,30,Safe
25.59,6.04,26.73,676.26,6.87,2026-03-29 15:45:57.202,30,Safe
25.56,6.02,27.35,676.73,0.49,2026-03-29 15:48:57.202,30,Safe
25.6,6.0,24.77,675.8,16.14,2026-03-29 15:51:57.202,30,Safe
25.57,6.0,24.25,675.26,18.66,2026-03-29 15:54:57.202,30,Safe
25.61,6.02,24.55,674.37,5.78,2026-03-29 15:57:57.202,30,Safe
25.76,6.0,27.21,674.33,8.35,2026-03-29 16:00:57.202,30,Safe
25.59,6.0,25.26,673.91,4.45,2026-03-29 16:03:57.202,30,Safe
25.63,6.0,25.37,673.58,1.26,2026-03-29 16:06:57.202,30,Safe
25.75,6.0,26.67,672.51,18.59,2026-03-29 16:09:57.202,30,Safe
25.72,6.0,24.31,672.0,14.9,2026-03-29 16:12:57.202,30,Safe
25.75,6.0,25.09,671.52,14.76,2026-03-29 16:15:57.202,30,Safe
25.62,6.0,24.05,671.31,7.44,2026-03-29 16:18:57.202,30,Safe
25.67,6.0,23.82,672.29,1.87,2026-03-29 16:21:57.202,30,Safe
25.62,6.0,26.41,670.83,10.65,2026-03-29 16:24:57.202,30,Safe
25.6,6.0,23.82,671.01,10.64,2026-03-29 16:27:57.202,30,Safe
25.72,6.01,20.75,670.57,2.52,2026-03-29 16:30:57.202,30,Safe
25.55,6.0,20.4,670.27,19.04,2026-03-29 16:33:57.202,30,Safe
25.61,6.0,22.13,669.81,10.01,2026-03-29 16:36:57.202,30,Safe
25.71,6.02,25.15,670.72,3.3,2026-03-29 16:39:57.202,30,Safe
25.63,6.02,22.67,671.13,9.56,2026-03-29 16:42:57.202,30,Safe
25.6,6.02,22.77,671.05,19.93,2026-03-29 16:45:57.202,30,Safe
25.58,6.03,23.34,671.54,10.22,2026-03-29 16:48:57.202,30,Safe
25.59,6.03,24.08,671.18,18.57,2026-03-29 16:51:57.202,30,Safe
25.6,6.03,25.08,670.55,7.19,2026-03-29 16:54:57.202,30,Safe
25.59,6.02,23.09,669.05,5.37,2026-03-29 16:57:57.202,30,Safe
25.6,6.0,25.42,669.3,19.92,2026-03-29 17:00:57.202,30,Safe
25.66,6.0,24.24,669.17,13.37,2026-03-29 17:03:57.202,30,Safe
25.6,6.0,21.05,669.89,9.33,2026-03-29 17:06:57.202,30,Safe
25.58,6.0,24.09,670.57,6.0,2026-03-29 17:09:57.202,30,Safe
25.58,6.0,21.96,670.97,11.27,2026-03-29 17:12:57.202,30,Safe
25.63,6.0,23.22,669.63,16.9,2026-03-29 17:15:57.202,30,Safe
25.62,6.01,23.48,669.37,4.77,2026-03-29 17:18:57.202,30,Safe
25.64,6.03,25.05,669.56,3.86,2026-03-29 17:21:57.202,30,Safe
25.67,6.02,25.69,669.75,9.5,2026-03-29 17:24:57.202,30,Safe
25.73,6.01,23.87,669.74,18.22,2026-03-29 17:27:57.202,30,Safe
25.84,6.0,23.89,670.41,5.47,2026-03-29 17:30:57.202,30,Safe
25.82,6.0,23.8,671.62,1.22,2026-03-29 17:33:57.202,30,Safe
25.78,6.0,21.68,671.78,2.43,2026-03-29 17:36:57.202,30,Safe
25.68,6.01,22.12,671.52,3.26,2026-03-29 17:39:57.202,30,Safe
25.66,6.0,24.08,671.28,15.49,2026-03-29 17:42:57.202,30,Safe
25.77,6.0,23.68,673.0,12.5,2026-03-29 17:45:57.202,30,Safe
25.6,6.0,23.01,673.18,7.31,2026-03-29 17:48:57.202,30,Safe
25.52,6.01,24.62,673.09,16.25,2026-03-29 17:51:57.202,30,Safe
25.65,6.0,22.08,672.42,13.1,2026-03-29 17:54:57.202,30,Safe
25.62,6.02,22.77,671.33,14.57,2026-03-29 17:57:57.202,30,Safe
25.67,6.02,23.16,671.51,13.38,2026-03-29 18:00:57.202,30,Safe
25.59,6.0,23.53,670.93,1.88,2026-03-29 18:03:57.202,30,Safe
25.59,6.0,22.11,670.67,2.39,2026-03-29 18:06:57.202,30,Safe
25.62,6.0,23.81,670.61,14.89,2026-03-29 18:09:57.202,30,Safe
25.58,6.0,24.24,671.68,12.26,2026-03-29 18:12:57.202,30,Safe
25.59,6.0,24.7,670.35,10.98,2026-03-29 18:15:57.202,30,Safe
25.61,6.0,21.33,669.43,17.15,2026-03-29 18:18:57.202,30,Safe
25.57,6.0,22.3,670.53,2.73,2026-03-29 18:21:57.202,30,Safe
25.56,6.01,24.03,670.54,19.68,2026-03-29 18:24:57.202,30,Safe
25.59,6.0,23.97,670.96,12.93,2026-03-29 18:27:57.202,30,Safe
25.65,6.01,35.39,672.5,3.87,2026-03-29 18:30:57.202,45,Moderate
25.67,6.01,32.49,673.69,4.96,2026-03-29 18:33:57.202,45,Moderate
25.53,6.03,30.57,674.53,4.15,2026-03-29 18:36:57.202,45,Moderate
25.54,6.04,35.68,674.25,3.54,2026-03-29 18:39:57.202,45,Moderate
25.51,6.04,30.01,675.7,2.73,2026-03-29 18:42:57.202,45,Moderate
25.59,6.03,33.8,677.25,3.27,2026-03-29 18:45:57.202,45,Moderate
25.66,6.01,35.81,677.91,3.12,2026-03-29 18:48:57.202,45,Moderate
25.58,6.0,37.2,678.02,1.51,2026-03-29 18:51:57.202,45,Moderate
25.51,6.0,37.31,678.47,0.16,2026-03-29 18:54:57.202,45,Moderate
25.56,6.03,31.87,679.54,2.69,2026-03-29 18:57:57.202,45,Moderate
25.61,6.03,31.78,679.91,4.9,2026-03-29 19:00:57.202,45,Moderate
25.6,6.02,35.16,680.41,3.72,2026-03-29 19:03:57.202,45,Moderate
25.65,6.0,29.67,681.48,1.77,2026-03-29 19:06:57.202,30,Safe
25.7,6.0,32.98,683.44,4.55,2026-03-29 19:09:57.202,45,Moderate
25.62,6.01,29.1,685.11,4.43,2026-03-29 19:12:57.202,30,Safe
25.63,6.0,35.99,687.46,1.08,2026-03-29 19:15:57.202,45,Moderate
25.55,6.01,36.48,687.82,0.01,2026-03-29 19:18:57.202,45,Moderate
25.53,6.0,32.92,687.27,2.45,2026-03-29 19:21:57.202,45,Moderate
25.55,6.0,29.94,688.31,3.67,2026-03-29 19:24:57.202,30,Safe
25.51,6.0,31.22,688.29,4.46,2026-03-29 19:27:57.202,45,Moderate
25.45,6.0,36.65,688.2,0.7,2026-03-29 19:30:57.202,45,Moderate
25.58,6.0,30.11,688.95,4.48,2026-03-29 19:33:57.202,45,Moderate
25.53,6.0,34.9,689.94,0.77,2026-03-29 19:36:57.202,45,Moderate
25.56,6.0,28.15,690.78,2.25,2026-03-29 19:39:57.202,30,Safe
25.43,6.0,31.55,692.48,4.86,2026-03-29 19:42:57.202,45,Moderate
25.41,6.0,35.44,692.61,0.38,2026-03-29 19:45:57.202,45,Moderate
25.54,6.0,29.32,693.96,1.18,2026-03-29 19:48:57.202,30,Safe
25.53,6.0,32.27,694.57,4.71,2026-03-29 19:51:57.202,45,Moderate
25.59,6.0,34.42,695.83,2.18,2026-03-29 19:54:57.202,45,Moderate
25.62,6.0,34.81,697.64,4.41,2026-03-29 19:57:57.202,45,Moderate
25.59,6.0,29.67,699.54,1.38,2026-03-29 20:00:57.202,30,Safe
25.59,6.0,31.98,700.51,1.37,2026-03-29 20:03:57.202,45,Moderate
25.56,6.0,31.44,700.9,4.48,2026-03-29 20:06:57.202,45,Moderate
25.61,6.0,31.46,700.69,4.46,2026-03-29 20:09:57.202,45,Moderate
25.64,6.0,38.39,699.39,4.19,2026-03-29 20:12:57.202,45,Moderate
25.61,6.02,36.37,700.28,0.09,2026-03-29 20:15:57.202,45,Moderate
25.58,6.0,33.02,701.37,1.99,2026-03-29 20:18:57.202,45,Moderate
25.64,6.0,30.42,701.8,2.78,2026-03-29 20:21:57.202,45,Moderate
